filename,text,label
complaint_47.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel maschinenteil seriennummer sn-153313 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - nicht konform mit spezifikation - montagefehler konkrete probleme gerät startet nicht wir fordern austausch bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll becker logistik gmbh",complaint
complaint_53.txt,"reklamation - lieferung rechnung nr re-4520 lieferdatum 09.11.2025 bestellnummer po-1375 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - teillieferung fehlende fehlerhafte artikel artikel xyz, menge 10 stück bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen koch engineering",complaint
complaint_4.txt,"reklamation - lieferung rechnung nr re-8530 lieferdatum 09.11.2025 bestellnummer po-4636 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - falsche artikel fehlende fehlerhafte artikel modell abc, farbe silber statt schwarz bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen zimmermann tech",complaint
complaint_57.txt,"reklamation - lieferung rechnung nr re-8273 lieferdatum 09.11.2025 bestellnummer po-5905 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - nicht gelieferte positionen fehlende fehlerhafte artikel modell abc, farbe silber statt schwarz bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen schulz consulting",complaint
complaint_43.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel elektrogerät seriennummer sn-556825 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - funktionsstörung - falsche dimensionen konkrete probleme lautstärke zu hoch wir fordern reparatur bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll fischer handel",complaint
complaint_94.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel software seriennummer sn-328667 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - nicht konform mit spezifikation - falsche dimensionen konkrete probleme gerät startet nicht wir fordern preisminderung bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll schmidt ag",complaint
complaint_80.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel elektrogerät seriennummer sn-481614 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - nicht konform mit spezifikation - montagefehler konkrete probleme lautstärke zu hoch wir fordern preisminderung bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll schulz consulting",complaint
complaint_115.txt,"reklamation - lieferung rechnung nr re-9560 lieferdatum 09.11.2025 bestellnummer po-8429 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - falsche artikel fehlende fehlerhafte artikel artikel xyz, menge 10 stück bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen bauer manufacturing",complaint
complaint_101.txt,"reklamation - lieferung rechnung nr re-6967 lieferdatum 09.11.2025 bestellnummer po-5437 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - teillieferung fehlende fehlerhafte artikel artikel xyz, menge 10 stück bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen braun digital",complaint
complaint_129.txt,"reklamation - lieferung rechnung nr re-3888 lieferdatum 09.11.2025 bestellnummer po-9430 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - nicht gelieferte positionen fehlende fehlerhafte artikel artikel xyz, menge 10 stück bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen zimmermann tech",complaint
complaint_128.txt,"reklamation - lieferung rechnung nr re-8116 lieferdatum 09.11.2025 bestellnummer po-5271 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - nicht gelieferte positionen fehlende fehlerhafte artikel modell abc, farbe silber statt schwarz bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen weber co. kg",complaint
complaint_100.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel software seriennummer sn-446577 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - beschädigung - montagefehler konkrete probleme lautstärke zu hoch wir fordern austausch bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll krüger services",complaint
complaint_114.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel software seriennummer sn-454554 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - nicht konform mit spezifikation - falsche dimensionen konkrete probleme lautstärke zu hoch wir fordern reparatur bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll richter solutions ag",complaint
complaint_81.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel maschinenteil seriennummer sn-938745 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - beschädigung - falsche dimensionen konkrete probleme display zeigt fehlermeldung wir fordern preisminderung bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll becker logistik gmbh",complaint
complaint_95.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel elektrogerät seriennummer sn-442385 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - beschädigung - montagefehler konkrete probleme lautstärke zu hoch wir fordern austausch bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll becker logistik gmbh",complaint
complaint_42.txt,"reklamation - lieferung rechnung nr re-5029 lieferdatum 09.11.2025 bestellnummer po-7087 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - teillieferung fehlende fehlerhafte artikel artikel xyz, menge 10 stück bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen krüger services",complaint
complaint_56.txt,"reklamation - lieferung rechnung nr re-9477 lieferdatum 09.11.2025 bestellnummer po-8783 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - nicht gelieferte positionen fehlende fehlerhafte artikel modell abc, farbe silber statt schwarz bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen koch engineering",complaint
complaint_1.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel elektrogerät seriennummer sn-544532 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - nicht konform mit spezifikation - oberflächenfehler konkrete probleme display zeigt fehlermeldung wir fordern reparatur bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll hoffmann industries",complaint
complaint_3.txt,"reklamation - lieferung rechnung nr re-2494 lieferdatum 09.11.2025 bestellnummer po-8305 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - falsche artikel fehlende fehlerhafte artikel modell abc, farbe silber statt schwarz bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen müller gmbh",complaint
complaint_40.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel elektrogerät seriennummer sn-945189 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - nicht konform mit spezifikation - falsche dimensionen konkrete probleme lautstärke zu hoch wir fordern austausch bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll schulz consulting",complaint
complaint_54.txt,"reklamation - lieferung rechnung nr re-2385 lieferdatum 09.11.2025 bestellnummer po-3693 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - teillieferung fehlende fehlerhafte artikel modell abc, farbe silber statt schwarz bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen koch engineering",complaint
complaint_68.txt,"reklamation - lieferung rechnung nr re-3296 lieferdatum 09.11.2025 bestellnummer po-7909 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - falsche artikel fehlende fehlerhafte artikel modell abc, farbe silber statt schwarz bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen braun digital",complaint
complaint_83.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel elektrogerät seriennummer sn-736217 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - nicht konform mit spezifikation - montagefehler konkrete probleme display zeigt fehlermeldung wir fordern preisminderung bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll weber co. kg",complaint
complaint_97.txt,"reklamation - lieferung rechnung nr re-7350 lieferdatum 09.11.2025 bestellnummer po-2193 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - teillieferung fehlende fehlerhafte artikel modell abc, farbe silber statt schwarz bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen schulz consulting",complaint
complaint_102.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel maschinenteil seriennummer sn-481521 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - nicht konform mit spezifikation - montagefehler konkrete probleme display zeigt fehlermeldung wir fordern reparatur bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll schulz consulting",complaint
complaint_116.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel maschinenteil seriennummer sn-198859 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - nicht konform mit spezifikation - oberflächenfehler konkrete probleme gerät startet nicht wir fordern preisminderung bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll zimmermann tech",complaint
complaint_117.txt,"reklamation - lieferung rechnung nr re-7975 lieferdatum 09.11.2025 bestellnummer po-6573 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - falsche artikel fehlende fehlerhafte artikel artikel xyz, menge 10 stück bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen becker logistik gmbh",complaint
complaint_103.txt,"reklamation - lieferung rechnung nr re-1477 lieferdatum 09.11.2025 bestellnummer po-1415 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - falsche artikel fehlende fehlerhafte artikel artikel xyz, menge 10 stück bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen braun digital",complaint
complaint_96.txt,"reklamation - lieferung rechnung nr re-9828 lieferdatum 09.11.2025 bestellnummer po-2008 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - nicht gelieferte positionen fehlende fehlerhafte artikel artikel xyz, menge 10 stück bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen braun digital",complaint
complaint_82.txt,"reklamation - lieferung rechnung nr re-2173 lieferdatum 09.11.2025 bestellnummer po-8782 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - teillieferung fehlende fehlerhafte artikel modell abc, farbe silber statt schwarz bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen schmidt ag",complaint
complaint_69.txt,"reklamation - lieferung rechnung nr re-4052 lieferdatum 09.11.2025 bestellnummer po-2050 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - nicht gelieferte positionen fehlende fehlerhafte artikel modell abc, farbe silber statt schwarz bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen schulz consulting",complaint
complaint_55.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel maschinenteil seriennummer sn-548385 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - funktionsstörung - oberflächenfehler konkrete probleme gerät startet nicht wir fordern austausch bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll bauer manufacturing",complaint
complaint_41.txt,"reklamation - lieferung rechnung nr re-7421 lieferdatum 09.11.2025 bestellnummer po-6735 sehr geehrte damen und herren, mit bezug auf unsere bestellung vom 02.11.2025 müssen wir leider folgende mängel reklamieren - nicht gelieferte positionen fehlende fehlerhafte artikel artikel xyz, menge 10 stück bitte liefern sie die fehlenden korrekten artikel umgehend nach oder teilen sie uns mit, wie sie das problem lösen werden. wir erwarten ihre umgehende stellungnahme. mit freundlichen grüßen krüger services",complaint
complaint_2.txt,"qualitätsreklamation lieferung vom 11.11.2025 artikel maschinenteil seriennummer sn-324193 sehr geehrte damen und herren, der gelieferte artikel weist folgende qualitätsmängel auf - nicht konform mit spezifikation - oberflächenfehler konkrete probleme lautstärke zu hoch wir fordern reparatur bitte teilen sie uns innerhalb von 3 werktagen mit, wie sie vorgehen werden. hochachtungsvoll braun digital",complaint
contract_118.txt,"handelsvertretervertrag zwischen krüger services unternehmen und sarah fischer handelsvertreter in 1 vertragsgegenstand der die handelsvertreter in übernimmt die vermittlung von geschäften für das unternehmen im bereich lieferung büromaterial 2 gebiet vertragsgebiet ostdeutschland umfasst die bundesländer hamburg, schleswig-holstein 3 provision provisionssatz 12% vom nettoumsatz mindestprovision 1454€ monat provisionsabrechnung monatlich zahlungsziel 15 tage nach rechnungsstellung 4 pflichten des handelsvertreters - aktive kundenakquise und -betreuung - regelmäßige berichterstattung - teilnahme an schulungen - einhaltung der preisliste 5 ausschließlichkeit der die handelsvertreter in arbeitet ausschließlich für das unternehmen. 6 vertragsdauer beginn 16.11.2025 laufzeit unbefristet kündigungsfrist 3 monate zum quartalsende 7 ausgleichsanspruch bei vertragsbeendigung besteht anspruch auf ausgleich gemäß 89b hgb. dortmund, 16.11.2025 unternehmen handelsvertreter in",contract
contract_7.txt,"subunternehmervertrag zwischen schmidt ag hauptauftragnehmer und richter solutions ag subunternehmer 1 vertragsgegenstand der subunternehmer übernimmt im auftrag des hauptauftragnehmers folgende leistungen beratungsleistung hauptprojekt großprojekt alpha auftraggeber endkunde schmidt ag 2 leistungsumfang der subunternehmer erbringt - montage - einhaltung der qualitätsstandards - dokumentation der arbeiten - schulung bei bedarf 3 vergütung pauschalbetrag 147241€ zahlungsplan - 30% bei auftragserteilung - 40% bei zwischenabnahme - 30% bei endabnahme 4 termine projektbeginn 16.11.2025 zwischenabnahme 15.01.2026 fertigstellung 16.03.2026 vertragsstrafe bei verzug 467€ pro tag max. 10% der auftragssumme 5 gewährleistung gewährleistungsfrist 36 monate ab abnahme 6 haftung der subunternehmer haftet für schäden aus der leistungserbringung. haftungshöchstgrenze 181631€ stuttgart, 16.11.2025 hauptauftragnehmer subunternehmer",contract
contract_15.txt,"darlehensvertrag zwischen schulz consulting darlehensgeber und lehmann group darlehensnehmer 1 darlehensbetrag der darlehensgeber gewährt dem darlehensnehmer ein darlehen in höhe von 420,763€ in worten fünfzigtausend euro 2 auszahlung die auszahlung erfolgt am 23.11.2025 auf folgendes konto iban de62 6277 4728 4072 95 3 zinsen zinssatz 4.40% p.a. fest für die gesamte laufzeit zinsberechnung 30 360 methode zinszahlung jährlich nachträglich 4 rückzahlung laufzeit 5 jahre tilgung endfällig monatliche rate 7,012.72€ 5 sicherheiten als sicherheit dienen - grundschuld 6 vorzeitige rückzahlung vorzeitige rückzahlung möglich mit 3% vorfälligkeitsentschädigung. 7 kündigung ordentliche kündigung nur zum laufzeitende möglich. außerordentliche kündigung bei zahlungsverzug über 2 monate. dortmund, 16.11.2025 darlehensgeber darlehensnehmer",contract
contract_124.txt,"kooperationsvertrag zwischen hoffmann industries partner a und bauer manufacturing partner b 1 gegenstand der kooperation die partner vereinbaren eine strategische zusammenarbeit im bereich softwareentwicklung. 2 dauer die kooperation beginnt am 16.11.2025 und läuft zunächst für 5 jahre. 3 leistungen der partner partner a marketing partner b markterschließung 4 umsatzbeteiligung die umsätze aus der kooperation werden im verhältnis 50 50 aufgeteilt. 5 exklusivität diese kooperation ist nicht exklusiv. 6 kündigung ordentliche kündigung mit 12 monaten frist zum jahresende. essen, 16.11.2025 partner a partner b",contract
contract_29.txt,"geheimhaltungsvereinbarung non-disclosure agreement - nda zwischen zimmermann tech hamburg - offenlegende partei - und becker logistik gmbh bonn - empfangende partei - präambel die parteien beabsichtigen eine geschäftsbeziehung und werden dabei vertrauliche informationen austauschen. 1 gegenstand vertrauliche informationen umfassen alle technischen und geschäftlichen informationen, die als vertraulich gekennzeichnet sind oder deren vertraulichkeit sich aus den umständen ergibt. 2 verpflichtungen die empfangende partei verpflichtet sich - vertrauliche informationen geheim zu halten - diese nur für den vereinbarten zweck zu verwenden - zugang nur befugten mitarbeitern zu gewähren 3 ausnahmen nicht unter diese vereinbarung fallen öffentlich bekannte informationen oder informationen, die rechtmäßig von dritten erhalten wurden. 4 dauer diese vereinbarung gilt ab 16.11.2025 für einen zeitraum von 3 jahren. 5 vertragsstrafe bei verstößen kann eine vertragsstrafe von bis zu 43567€ geltend gemacht werden. leipzig, 16.11.2025 offenlegende partei empfangende partei",contract
contract_130.txt,"schulungsvertrag zwischen weber co. kg auftraggeber und weber co. kg schulungsanbieter 1 schulungsgegenstand schulung datenschutz dsgvo zielgruppe führungskräfte teilnehmerzahl 10-15 personen 2 schulungstermine zeitraum 16.11.2025 bis 14.02.2026 umfang 2 tage 7 schulungsstunden termine - tag 1 30.11.2025, 09 00-17 00 uhr - tag 2 07.12.2025, 09 00-17 00 uhr - tag 3 14.12.2025, 09 00-17 00 uhr 3 schulungsort online webinar adresse kirchweg 8, bonn 4 vergütung schulungsgebühr gesamt 10158€ pro teilnehmer 1044€ inklusive schulungsunterlagen, zertifikat, verpflegung 5 leistungen des schulungsanbieters - erfahrene trainer mit zertifizierung - umfangreiche schulungsunterlagen - praktische übungen - teilnahmezertifikat - 4 wochen kostenloser support nach schulung 6 stornierungsbedingungen - bis 4 wochen vorher kostenfrei - bis 2 wochen vorher 50% der gebühr - danach 100% der gebühr frankfurt am main, 16.11.2025 auftraggeber schulungsanbieter",contract
contract_131.txt,"darlehensvertrag zwischen bauer manufacturing darlehensgeber und richter solutions ag darlehensnehmer 1 darlehensbetrag der darlehensgeber gewährt dem darlehensnehmer ein darlehen in höhe von 345,087€ in worten zweihunderttausend euro 2 auszahlung die auszahlung erfolgt am 23.11.2025 auf folgendes konto iban de63 6937 1359 3939 40 3 zinsen zinssatz 4.62% p.a. fest für die gesamte laufzeit zinsberechnung 30 360 methode zinszahlung jährlich nachträglich 4 rückzahlung laufzeit 5 jahre tilgung endfällig monatliche rate 2,875.72€ 5 sicherheiten als sicherheit dienen - grundschuld 6 vorzeitige rückzahlung vorzeitige rückzahlung möglich mit 2% vorfälligkeitsentschädigung. 7 kündigung ordentliche kündigung nur zum laufzeitende möglich. außerordentliche kündigung bei zahlungsverzug über 2 monate. stuttgart, 16.11.2025 darlehensgeber darlehensnehmer",contract
contract_28.txt,"arbeitsvertrag zwischen zimmermann tech gartenstraße 12 köln - nachfolgend arbeitgeber - und maria richter gartenstraße 12 bremen - nachfolgend arbeitnehmer in - 1 beginn und dauer des arbeitsverhältnisses das arbeitsverhältnis beginnt am 16.12.2025. es wird auf unbestimmte zeit geschlossen. die probezeit beträgt 6 monate. 2 tätigkeit der die arbeitnehmer in wird als projektmanager eingestellt. 3 arbeitszeit die regelmäßige wöchentliche arbeitszeit beträgt 40 stunden. 4 vergütung das bruttomonatsgehalt beträgt 4,461.92€. das jahresbruttogehalt beträgt 53,543€. die zahlung erfolgt monatlich nachträglich. 5 urlaub der die arbeitnehmer in hat anspruch auf 30 arbeitstage erholungsurlaub pro jahr. 6 kündigungsfristen während der probezeit beträgt die kündigungsfrist 2 wochen. nach der probezeit gelten die gesetzlichen kündigungsfristen. 7 nebentätigkeiten nebentätigkeiten bedürfen der vorherigen schriftlichen zustimmung des arbeitgebers. bonn, 16.11.2025 arbeitgeber arbeitnehmer in",contract
contract_125.txt,"liefervertrag zwischen bauer manufacturing käufer und koch engineering lieferant 1 vertragsgegenstand der lieferant verpflichtet sich zur regelmäßigen lieferung von verbrauchsmaterial 2 liefermenge und -termine monatliche lieferung 3150 einheiten liefertermin jeweils am 10. des monats lieferort am marktplatz 5, essen 3 preise stückpreis 400€ mindestabnahmemenge 114 einheiten monat preisanpassungen jährlich gemäß verbraucherpreisindex 4 qualität die gelieferte ware muss folgenden standards entsprechen - din iso norm 12694 - ce-kennzeichnung - herstellerzertifikate 5 gewährleistung gewährleistungsfrist 24 monate ab lieferung bei mängeln nachbesserung oder ersatzlieferung 6 vertragslaufzeit laufzeit 5 jahre ab 16.11.2025 kündigungsfrist 6 monate zum jahresende stuttgart, 16.11.2025 käufer lieferant",contract
contract_14.txt,"rahmenvertrag zwischen weber co. kg auftraggeber und richter solutions ag auftragnehmer präambel die parteien beabsichtigen eine langfristige zusammenarbeit und schließen daher einen rahmenvertrag über die erbringung von dienstleistungen. 1 vertragsgegenstand dieser rahmenvertrag regelt die grundsätzlichen bedingungen für einzelaufträge im bereich beratungsleistung 2 einzelaufträge einzelaufträge werden durch schriftliche bestellung ausgelöst. jeder einzelauftrag enthält leistungsbeschreibung, preis, liefertermin. 3 preise und konditionen stundensätze - senior consultant 152€ h - consultant 97€ h - junior consultant 66€ h rabattstaffel bei jahresumsatz - bis 99842€ 0% - bis 161934€ 5% - über 390581€ 10% 4 vertragslaufzeit laufzeit 3 jahre ab 16.11.2025 automatische verlängerung um jeweils 1 jahr bei nicht-kündigung 5 kündigung ordentliche kündigung 6 monate zum jahresende einzelaufträge bleiben von kündigung unberührt 6 ansprechpartner auftraggeber peter bauer auftragnehmer lisa koch köln, 16.11.2025 auftraggeber auftragnehmer",contract
contract_119.txt,"hosting-vertrag zwischen hoffmann industries provider und becker logistik gmbh kunde 1 vertragsgegenstand der provider stellt dem kunden folgende hosting-leistungen zur verfügung paket premium - webspace 100 gb - traffic 1000 gb monat - domains 10 inklusive - e-mail-postfächer 10 - datenbanken 25 - ssl-zertifikat inklusive 2 verfügbarkeit garantierte verfügbarkeit 99,9% pro jahr wartungsfenster sonntags 02 00-06 00 uhr 3 vergütung monatliche grundgebühr 123€ setup-gebühr einmalig 10€ abrechnungszeitraum monatlich 4 vertragslaufzeit mindestlaufzeit 24 monate ab 16.11.2025 kündigungsfrist 3 monate zum monatsende 5 backups - tägliche backups 7 tage aufbewahrung - wöchentliche backups 4 wochen aufbewahrung - wiederherstellung kostenlos 6 support support-zeiten 24 7 reaktionszeit 2 stunden kanäle telefon, e-mail, ticket-system stuttgart, 16.11.2025 provider kunde",contract
contract_6.txt,"beratungsvertrag zwischen lehmann group mandant und laura klein berater in 1 beratungsleistungen der die berater in erbringt beratungsleistungen in folgendem bereich strategieberatung projekt markteintritt 2 vertragsdauer projektbeginn 16.11.2025 voraussichtliches ende 15.05.2026 geschätzter aufwand 116 beratertage 3 honorar tagessatz 1067€ abrechnung monatlich nach tatsächlichem aufwand reisekosten nach aufwand 4 berichte und dokumentation der die berater in erstellt - wöchentliche statusberichte - zwischen- und abschlussbericht - dokumentation der ergebnisse 5 vertraulichkeit alle projektinformationen unterliegen der verschwiegenheit. 6 kündigung ordentliche kündigung mit 4 wochen frist zum monatsende möglich. köln, 16.11.2025 mandant berater in",contract
contract_16.txt,"dienstleistungsvertrag vertragsnummer v-2024-2015 vertragsdatum 16.11.2025 zwischen bauer manufacturing am marktplatz 5 nürnberg nachfolgend auftraggeber genannt und braun digital bahnhofstraße 23 hannover nachfolgend auftragnehmer genannt 1 vertragsgegenstand der auftragnehmer verpflichtet sich zur erbringung folgender leistungen schulungsmaßnahme 2 vertragslaufzeit dieser vertrag beginnt am 16.11.2025 und läuft über eine dauer von 24 monaten. eine ordentliche kündigung ist mit einer frist von 3 monaten zum monatsende möglich. 3 vergütung und zahlung die vergütung beträgt 39,398€ netto pro jahr. die zahlung erfolgt in monatlichen raten von 3,283.17€. rechnungsstellung jeweils zum monatsende, zahlung innerhalb von 14 tagen. 4 leistungsumfang der auftragnehmer erbringt die leistungen nach bestem wissen und gewissen. änderungen des leistungsumfangs bedürfen der schriftform. 5 haftung die haftung richtet sich nach den gesetzlichen bestimmungen. 6 geheimhaltung beide parteien verpflichten sich zur vertraulichkeit über alle im rahmen dieses vertrages bekannt gewordenen informationen. 7 schlussbestimmungen es gilt das recht der bundesrepublik deutschland. erfüllungsort und gerichtsstand ist frankfurt am main. frankfurt am main, 16.11.2025 düsseldorf, 16.11.2025 auftraggeber auftragnehmer",contract
contract_4.txt,"rahmenvertrag zwischen schulz consulting auftraggeber und weber co. kg auftragnehmer präambel die parteien beabsichtigen eine langfristige zusammenarbeit und schließen daher einen rahmenvertrag über die erbringung von dienstleistungen. 1 vertragsgegenstand dieser rahmenvertrag regelt die grundsätzlichen bedingungen für einzelaufträge im bereich cloud-hosting 2 einzelaufträge einzelaufträge werden durch schriftliche bestellung ausgelöst. jeder einzelauftrag enthält leistungsbeschreibung, preis, liefertermin. 3 preise und konditionen stundensätze - senior consultant 140€ h - consultant 122€ h - junior consultant 60€ h rabattstaffel bei jahresumsatz - bis 54295€ 0% - bis 206487€ 5% - über 251512€ 10% 4 vertragslaufzeit laufzeit 5 jahre ab 16.11.2025 automatische verlängerung um jeweils 1 jahr bei nicht-kündigung 5 kündigung ordentliche kündigung 6 monate zum jahresende einzelaufträge bleiben von kündigung unberührt 6 ansprechpartner auftraggeber martin becker auftragnehmer martin becker dortmund, 16.11.2025 auftraggeber auftragnehmer",contract
